"Wentworth, Patricia","Brading Collection, The  17"
"Wentworth, Patricia","Case is Closed, The  2"
"Wentworth, Patricia","Case of William Smith, the13"
"Wentworth, Patricia","Chinese Shawn, The 5"
"Wentworth, Patricia","Clock Strikes Twelve 8"
"Wentworth, Patricia","Dead or Alive"
"Wentworth, Patricia","Fingerprint, The 30"
"Wentworth, Patricia","Gazebo, The 29"
"Wentworth, Patricia","Grey Mask 1"
"Wentworth, Patricia","Ivory Dagger, The 20"
"Wentworth, Patricia","Ladies' Bane 22"
"Wentworth, Patricia","Latter End 11"
"Wentworth, Patricia","Listening Eye, The 28"
"Wentworth, Patricia","Lonesome Road 3"
"Wentworth, Patricia","Miss Silver Comes to Stay15"
"Wentworth, Patricia","Miss Silver Intervenes"
"Wentworth, Patricia","Mr. Zero"
"Wentworth, Patricia","Nothing Venture"
"Wentworth, Patricia","Out of the Past 24"
"Wentworth, Patricia","Outrageous Furtune"
"Wentworth, Patricia","Pilgrim's Rest 10"
"Wentworth, Patricia","Poison in the Pen 27"
"Wentworth, Patricia","Run!"
"Wentworth, Patricia","She Came Back 9"
"Wentworth, Patricia","Silent Pool, The 26"
"Wentworth, Patricia","Summer House, The "
"Wentworth, Patricia","The Key  8"
"Wentworth, Patricia","Through the Wall (17"
"Wentworth, Patricia","Vanishing Point 23"
"Wentworth, Patricia","Watersplash, The 21 "
"Wentworth, Patricia","Wicked Uncle 12"
"Westlake, Donald E","Don't Ask (Dort) 8"
"Westlake, Donald E.","Baby, Would I lie?"
"Westlake, Donald E.","Bank Shot Dort 2"
"Westlake, Donald E.","Busy Body, The"
"Westlake, Donald E.","Cops & Robbers"
"Westlake, Donald E.","Drowned Hopes (Dort.) 7"
"Westlake, Donald E.","Help, I'm Being Held Prisoner"
"Westlake, Donald E.","Hook,, The"
"Westlake, Donald E.","Hot Rock, The (Dort 1"
"Westlake, Donald E.","Humans"
"Westlake, Donald E.","Killing Time"
"Westlake, Donald E.","Killy"
"Westlake, Donald E.","Nobody's Perfect (Dort 4"
"Westlake, Donald E.","Smoke"
"Westlake, Donald E.","Spy in the Ointment, The"
"Westlake, Donald E.","Trust Me On This"
"Westlake, Donald E.","What’s So Funny?"
"Westlake, Donald E.","Why Me? (Dort 5"
"Westlake, Donald E.  ","Kahawa"
"Wetlake, Donald E.","Watch Your Bsack!"
"Wheat, Carolyn","Fresh Kills (3"
"Wheat, Carolyn","Mean Streak"
"Wheat, Carolyn","Sworn to Defend(Dead Man’s T"
"Wheat, Carolyn","Where Nobody Dies(1"
"Whitney, Phyllis A.","Amethyst Dreams"
"Whitney, Phyllis A.","Black Amber"
"Whitney, Phyllis A.","Blue Fire"
"Whitney, Phyllis A.","Columbella"
"Whitney, Phyllis A.","Domino"
"Whitney, Phyllis A.","Dream of Orchids"
"Whitney, Phyllis A.","Ebony Swan, The"
"Whitney, Phyllis A.","Emerald"
"Whitney, Phyllis A.","Ever After"
"Whitney, Phyllis A.","Feather on the Moon"
"Whitney, Phyllis A.","Fire and the Gold, The"
"Whitney, Phyllis A.","Glass Flame, The"
"Whitney, Phyllis A.","Golden Unicorn, The"
"Whitney, Phyllis A.","Hunter's Green"
"Whitney, Phyllis A.","Listen for the Whisperer"
"Whitney, Phyllis A.","Lost Island"
"Whitney, Phyllis A.","Moonflower, The"
"Whitney, Phyllis A.","Mystery of the Gulls, The"
"Whitney, Phyllis A.","Poinciana"
"Whitney, Phyllis A.","Quicksilver Pool, The"
"Whitney, Phyllis A.","Rainbow in the Mist"
"Whitney, Phyllis A.","Rainsong "
"Whitney, Phyllis A.","Sea Jade "
"Whitney, Phyllis A.","Silversword"
"Whitney, Phyllis A.","Singing Stones, The"
"Whitney, Phyllis A.","Skye Cameron"
"Whitney, Phyllis A.","Snowfire "
"Whitney, Phyllis A.","Spindrift"
"Whitney, Phyllis A.","Stone Bull, The"
"Whitney, Phyllis A.","Thunder Heights"
"Whitney, Phyllis A.","Trembling Hills, The"
"Whitney, Phyllis A.","Turquoise Mask, The"
"Whitney, Phyllis A.","Vermillion"
"Whitney, Phyllis A.","Window on the Square"
"Whitney, Phyllis A.","Winter People, The"
"Whitney, Phyllis A.","Woman Without a Past"
"Whittington, Harry","Web of Murder"
"Wilcox, Collin","Mankiller"
"Winslow, Pauline Glen","Brandenburg Hotel, The  (2"
"Winslow, Pauline Glen","Copper Gold  (4"
"Winslow, Pauline Glen","Counsellor Heart, The"
"Winsor, Roy","Corpse That Walked, The"
"Winspear Jacqueline","Messenger of Truth  4"
"Winspear, Jacqueline","An Incomplete Revenge"
"Winspear, Jacqueline","Among the Mad"
"Winspear, Jacqueline","Birds of a Feather  2"
"Winspear, Jacqueline","Lesson in Secrets"
"Winspear, Jacqueline","Maisie Dobbs  1"
"Winspear, Jacqueline","Mapping of Love & Death"
"Winspear, Jacqueline","Pardonable Lies"
"Wittig, Susan Albert","Tale of Hill Top Farm, The  (1)"
"Wodehouse, P.G.","How Right Your Are, Jeeves"
"Wodehouse, P.G.","Stiff Upper Lip, Jeeves"
"Wodehouse, P.G.","Wodehouse on Crime: A Dozen Tales"
"Wolf, Susan","Last Billable Hour, The"
"Wolzien, Valerie","‘Tis the Season to be Murdered8"
"Wolzien, Valerie","All Hallows’ Evil"
"Wolzien, Valerie","Anniversaary to Die For"
"Wolzien, Valerie","Death at a Discount"
"Wolzien, Valerie","Death in a Beach Chair"
"Wolzien, Valerie","Deck the Halls with Murder 3J"
"Wolzien, Valerie","Elected for Death (10"
"Wolzien, Valerie","Fashionable Murder, A"
"Wolzien, Valerie","Fortieth Birthday Body, The"
"Wolzien, Valerie","Good Year for a Corpse, A"
"Wolzien, Valerie","Murder at the PTA Luncheon"
"Wolzien, Valerie","Murder in the Forcast"
"Wolzien, Valerie","Old Faithful Murder, An"
"Wolzien, Valerie","Permit for Murder 2Josie"
"Wolzien, Valerie","Remodeled to Death 9"
"Wolzien, Valerie","Shore to Die  1 Josie"
"Wolzien, Valerie","Star-Spangled Murder, A 5"
"Wolzien, Valerie","Student Body 12"
"Wolzien, Valerie","This Old Murder  4J"
"Wolzien, Valerie","We Wish You a Merry Murder 4"
"Wolzien, Valerie","Weddings are Murder 11"
"Wood, H.F.","Passenger from Scotland Yard, T"
"Woodhouse, P.G.","Mulliner Nights"
"Woodhouse, P.G.","Very Good, Jeeves"
"Woodhouse, P G","Blandings Castle"
"Woods, Sherryl","Body & Soul (2 Amanda"
"Woods, Sherryl","Hide and Seek (6A"
"Woods, Sherryl","Hot Money"
"Woods, Sherryl","Hot Properties"
"Woods, Sherryl","Hot Secrets"
"Woods, Sherryl","Reckless 1A"
"Woods, Sherryl","Ties That Bind"
"Woods, Sara","And Shame the Devil  (12"
"Woods, Sara","Away With Them to Prison"
"Woods, Sara","Bloody Book of Law, The"
"Woods, Sara","Bloody Instructions (1)"
"Woods, Sara","Case is Altered, The"
"Woods, Sara","Cry Guilty (32)"
"Woods, Sara","Enter a Gentlewoman"
"Woods, Sara","Error of the Moon (4)"
"Woods, Sara","Exit Murderer (27)"
"Woods, Sara","Improbable Fiction, An (16)"
"Woods, Sara","Knives Have Edges"
"Woods, Sara","Law's Delay, The (25)"
"Woods, Sara","Let's Choose Executors (10)"
"Woods, Sara","Malice Domestic (2)"
"Woods, Sara","Most Deadly Hate"
"Woods, Sara","Murder's Out of Tune"
"Woods, Sara","My Life is Done (24)"
"Woods, Sara","Nor Live So Long (last)"
"Woods, Sara","Proceed to Judgement"
"Woods, Sara","Put Out the Light"
"Woods, Sara","Tarry and Be Hanged (15)"
"Woods, Sara","They Love Not Poison"
"Woods, Sara","They Stay for Death (30)"
"Woods, Sara","Third Encounter, The"
"Woods, Sara","This Little Measure (6)"
"Woods, Sara","Though I Know She Lies (9)"
"Woods, Sara","Yet She Must Die (20)"
"Woods.  Stuart","Santa Fe Rules"
"Wren, M.K","Seasons of Death 5"
"Wren, M.K.","Curiosity Didn’t Kill the Cat 1"
"Wren, M.K.","Dead Matter"
"Wren, M.K.","King of the Mountain  7"
"Wren, M.K.","Multitude of sins, A  (2"
"Wren, M.K.","Nothing’s certain but Death (4"
"Wren, M.K.","Oh Bury me Not (3"
"Wren, M.K.","Wake Up Darlin’ Corey (6"
"xx","Treasury of Cat Mysteries"
"Z
",
"ZZ","Motherhood is Murder"
"Zama, Farahad","Marriage Bureau for Rich People"
"Zimmerman, R.D","Blood Trance(2"
"Zimmerman, R.D.","Death Trance(1"
"ZZ","Cat Crimes III"
"ZZ","Crafty Cat Crimes"
"ZZ","Detectives A to Z"
"ZZ","Feline Felonies"
"ZZ","Mistletoe Mysteries"
"ZZ","Murder Most Crafty"
"ZZ","Mysterious Press, Anniversary An"
"ZZ","Mystery Cats"
"ZZ","Purr-fect Crime"
"ZZ","Sisters in Crime 5"
"ZZ","Six Against the Yard"
"ZZ","Treasury of Great Mysteries  I"
"ZZ","Treasury of Great Mysteries II"
"ZZ","Treasury of Modern MysteriesII"
"ZZ","Treasury of Modern Mysteries I"
"ZZ","Women of Mystery, Book 1"
"ZZ","Worlds 100 Best Detective Vol 5"
